numContrato;idCliente;fechaInicio;montoSaldoAnterior;moneda;montoLeasing;plazoOriginal;plazo;tasa;tipoArrendamiento;montoDeposito;montoDepositoAbonado;montoSinSeguro;montoSeguroContrato;montoMantenimiento;montoSeguroMantenimiento;montoCompraFinal;montoProveedor;diaPago;fechaPrimerPago;fechaUltimoPago;fechaCancelacion;montoValorFiscal;diasGraciaPrimerPago;montoiva;anioCancelacion;churn;desTipoArrendamiento;nombreCliente;Canal;Industria;Segmento;valorCliente
12714;16061;2020-12-09;4737,48260591947;2;10044,48;48;24;16,015907144174;1;0;0;232;84,71;60;395,52;0;0;15;2023-01-15;2024-12-15;2023-01-13;17352,96;37;18,81;2023;Si;Finanzas;Cliente_1463;Online;Agroindustria;Individual;Cliente Nuevo
12284;16102;2019-09-11;1,32315691163421;2;17352;69;15;25;1;0;0;0,095739;54,97;11;74,645739;0;0;15;2024-04-15;2025-06-15;2024-03-31;28042,98;34;8,58;2024;Si;Finanzas;Cliente_1475;Tercero (Broker);Gobierno;PyME;Cliente Riesgo
12321;12931;2019-11-07;28,6717312372568;2;65716;60;30;67,0509338378906;1;0;0;2;338,92;30;418,88;0;0;30;2022-05-30;2024-10-30;2022-07-04;121785,6;23;47,96;2022;Si;Finanzas;Cliente_0628;Call Center;Comercio;Institucional;Cliente Nuevo
12212;14773;2019-06-28;1568,2840902059;2;11260;60;15;13,2275597522948;1;0;0;114;56,97;20;200,9761;0;0;17;2023-05-17;2024-07-17;2023-07-19;19140;32;10,0061;2023;Si;Finanzas;Cliente_1103;Tercero (Broker);Agroindustria;Institucional;Cliente Nuevo
12304;15794;2019-09-30;1388,60473649471;2;71515;60;6;13,1064467132092;1;0;0;240,35687;291,03;20;591,81687;0;0;15;2024-05-15;2024-10-15;1900-01-01;104194,2;46;40,43;1900;No;Finanzas;Cliente_1394;Call Center;Educación;Gobierno;Cliente Estratégico
12803;6803;2021-03-29;29185,4409399075;2;169228,13;36;11;15,2647354252285;4;0;0;2860;101,28;0;2974,45;0;0;30;2023-05-30;2024-03-30;2023-06-02;204545,88;27;13,17;2023;Si;Inventario;Cliente_3272;Tercero (Broker);Agroindustria;Gobierno;Cliente Estratégico
12791;16471;2021-03-18;265,407734120255;2;19139,08;60;36;21,0258483886719;4;0;0;10;85,01;60;173,86;0;0;18;2023-04-18;2026-03-18;2023-05-05;31263;31;18,85;2023;Si;Inventario;Cliente_1811;Directo;Gobierno;Corporativo;Cliente Nuevo
13512;17058;2022-12-22;7426,49525900955;2;32432,47;29;26;12,3478649184108;1;0;0;327;221,19;62;647;0;0;15;2023-04-15;2025-05-15;2023-04-19;45735,32;24;36,81;2023;Si;Finanzas;Cliente_2414;Call Center;Construcción;Individual;Cliente Estratégico
13313;16294;2022-06-23;19306546,15;1;19444839,82;60;60;13,9990196530562;1;0;0;449220;97128,14;42120;606570,39;0;0;23;2022-07-23;2027-06-23;2022-08-05;35501733;30;18102,25;2022;Si;Finanzas;Cliente_1628;Distribuidor;Salud;Institucional;Cliente Riesgo
13783;17031;2023-09-13;40904,7130729733;2;73467,36;60;53;12,7497906254259;4;0;0;1013,364135;101,29;124;1267,941835;0;0;18;2024-05-18;2028-09-18;1900-01-01;99733,2;30;29,2877;1900;No;Inventario;Cliente_2386;Directo;Salud;Institucional;Cliente Nuevo
12502;11875;2020-03-31;27046,056380083;2;82490;60;10;14,000728726387;1;16000;16000;1176,72857;247,52;30;1490,32857;0;0;30;2024-05-30;2025-02-28;2024-05-03;101091;-1;36,08;2024;Si;Finanzas;Cliente_0372;Distribuidor;Servicios;Individual;Cliente Estratégico
13447;17011;2022-10-14;136145,960131279;2;265922,31;60;38;11,7506551812942;1;51684,8;51684,8;2672,520843;287,42;0;2997,300843;0;0;14;2024-09-14;2027-10-14;1900-01-01;314198,4;31;37,36;1900;No;Finanzas;Cliente_2365;Call Center;Servicios;PyME;Cliente Ocasional
12966;16324;2021-08-18;1142814,10137155;1;5400000;60;59;12,013303861022;1;1080000;1080000;1415;15208,07;0;18600,12;0;0;18;2022-03-18;2027-01-18;2022-05-25;7254844,8;31;1977,05;2022;Si;Finanzas;Cliente_1658;Tercero (Broker);Gobierno;Individual;Cliente Estratégico
13551;17084;2023-02-09;25458,4884795732;2;35632,24;60;50;12,3538970947266;1;22500;22500;76;122,32;62;277,78;0;0;9;2024-01-09;2028-02-09;2024-01-09;28586,4;28;17,46;2024;Si;Finanzas;Cliente_2441;Directo;Comercio;Institucional;Cliente Nuevo
13657;17172;2023-05-24;101454,316874988;2;135760;48;33;12,7497906254259;1;46725;46725;1974,870123;887,75;496;3538,510123;0;0;23;2024-10-23;2027-06-23;1900-01-01;179342,88;4;179,89;1900;No;Finanzas;Cliente_2530;Tercero (Broker);Construcción;Individual;Cliente Nuevo
13839;16844;2023-10-25;23326,9531705829;2;32792,2;24;17;13,0104208721704;1;19375,35;19375,35;255,7809;58,01;62;391,3909;0;0;24;2024-06-24;2025-10-24;2024-06-10;18151,2;30;15,6;2024;Si;Finanzas;Cliente_2198;Directo;Comercio;Individual;Cliente Ocasional
13813;17160;2023-10-09;35747,558908156;2;37971,62;60;55;12,7497906254259;1;18000;18000;427,759544;183,17;62;704,799544;0;0;9;2024-04-09;2028-10-09;1900-01-01;41821,8;31;31,87;1900;No;Finanzas;Cliente_2518;Distribuidor;Construcción;Institucional;Cliente Nuevo
13852;17350;2023-11-08;49692,5217777748;2;69624,47;60;58;12,7497906254259;1;31000;31000;433,378587;168,1;62;693,388587;0;0;8;2024-02-08;2028-11-08;1900-01-01;66239,4;30;29,91;1900;No;Finanzas;Cliente_2713;Directo;Gobierno;Gobierno;Cliente Riesgo
12580;11543;2020-08-06;36653,6391752159;2;60578,55;60;43;10,8734965324402;1;22000;22000;413;212,77;0;653,43;0;0;6;2022-02-06;2025-08-06;2022-02-28;58695;31;27,66;2022;Si;Finanzas;Cliente_0303;Online;Construcción;Corporativo;Cliente Estratégico
10571;15200;2016-09-23;24763,4358718893;2;87298;60;1;10,72;1;20000;20000;4805,98923234494;366;20;5242,16923234494;0;0;23;2021-10-23;2021-10-23;2021-10-01;97200;30;50,18;2021;Si;Finanzas;Cliente_1213;Tercero (Broker);Servicios;Individual;Cliente Estratégico
11300;15663;2017-06-30;19217,1852759162;2;81676;60;23;13,18359375;1;15900;15900;164;253;20;472,49;0;0;1;2020-09-01;2022-07-01;2020-08-07;83700;32;35,49;2020;Si;Finanzas;Cliente_1354;Tercero (Broker);Salud;Gobierno;Cliente Riesgo
12250;826;2019-07-16;29454,2391266152;2;88997;48;22;11,4905834197998;1;26610;26610;144;307,16;30;524,9908;0;0;15;2021-10-15;2023-07-15;2021-10-15;92374,56;30;43,8308;2021;Si;Finanzas;Cliente_3323;Directo;Salud;PyME;Cliente Ocasional
13325;16927;2022-06-29;174443,793059177;2;220000;60;54;11,0216208832852;4;120000;120000;682;241,91;0;955,36;161800;0;19;2023-01-19;2027-06-19;1900-01-01;112561,8;30;31,45;1900;No;Inventario;Cliente_2281;Online;Construcción;PyME;Cliente Nuevo
13190;16250;2022-03-11;126989,429033075;2;183399,38;60;16;12,5;4;100000;100000;1840,06;217;60;2153,07;100000;0;10;2024-07-10;2025-10-10;1900-01-01;122739,6;30;36,01;1900;No;Inventario;Cliente_1584;Online;Gobierno;Gobierno;Cliente Estratégico
14109;16530;2024-06-30;76169,3725917778;2;109000;60;58;11,3799496138005;4;3000;3000;1645,95458;145,54;0;1810,41458;3000;0;28;2024-09-28;2029-06-28;1900-01-01;0;28;18,92;1900;No;Inventario;Cliente_1871;Online;Salud;PyME;Cliente Ocasional
13711;16989;2023-07-17;68732,5852283413;2;54280,09;60;53;12,7497906254259;4;10495;10495;1442,7648;228,94;62;1771,527;10495;0;14;2024-03-14;2028-07-14;1900-01-01;78364,8;28;37,8222;1900;No;Inventario;Cliente_2343;Call Center;Gobierno;Individual;Cliente Nuevo
13714;17010;2023-07-14;313747,622271869;2;253414,7;60;53;12,2491421964241;4;49144;49144;6489,016744;764,09;124;7314,591053;49144;0;14;2024-03-14;2028-07-14;1900-01-01;330741;31;115,4517;1900;No;Inventario;Cliente_2364;Tercero (Broker);Agroindustria;PyME;Cliente Riesgo
12633;16317;2020-09-18;11677,2545345708;2;53686,56;60;24;16,7627334594727;4;10380;10380;64;106,94;60;252,64;10380;0;17;2023-10-17;2025-09-17;1900-01-01;63807,6;29;21,7;1900;No;Inventario;Cliente_1651;Online;Comercio;Gobierno;Cliente Estratégico
13223;16844;2022-04-08;97874,1159504453;2;131764,37;60;35;13,0231387811364;4;32000;32000;1818,317165;325,88;60;2254,357165;51200;0;8;2024-06-08;2027-04-08;1900-01-01;134624,4;30;50,16;1900;No;Inventario;Cliente_2198;Directo;Comercio;Individual;Cliente Ocasional
13956;16643;2024-02-23;83338,78;2;83621,28;60;60;9,24959608880865;4;16400;16400;1397,661751;283,6;30;1752,031751;16400;0;19;2024-03-19;2029-02-19;1900-01-01;104950,2;18;40,77;1900;No;Inventario;Cliente_1987;Distribuidor;Gobierno;PyME;Cliente Nuevo
14130;16179;2024-08-06;17100,5419122755;2;31840;60;56;11,3303661346436;4;6368;6368;247,647894;26,38;0;277,457894;6368;0;6;2025-01-06;2029-08-06;1900-01-01;0;31;3,43;1900;No;Inventario;Cliente_1511;Call Center;Agroindustria;Individual;Cliente Ocasional
13832;17298;2023-10-13;63093,6484279112;2;64767,73;60;59;12,7544620191578;4;22050;22050;940;210,04;62;1247,4;22050;0;13;2023-12-13;2028-10-13;1900-01-01;74312,4;31;35,36;1900;No;Inventario;Cliente_2658;Directo;Educación;PyME;Cliente Ocasional
13977;17450;2024-02-23;44452,19;2;46452,19;60;60;12,75;4;10750;10750;762,522176;151,61;62;961,181053;10750;0;23;2024-03-23;2029-02-23;1900-01-01;58567,8;29;27,76;1900;No;Inventario;Cliente_2816;Call Center;Construcción;PyME;Cliente Riesgo
12961;16602;2021-08-19;13515,1028056473;2;34658,13;48;12;14,2495229495825;4;10140;10140;303,437149;65,74;0;377,727149;10140;0;17;2024-09-17;2025-08-17;1900-01-01;33429,6;29;8,55;1900;No;Inventario;Cliente_1945;Directo;Servicios;Corporativo;Cliente Riesgo
13663;17175;2023-05-26;38253,8735301199;2;39549,34;84;79;12,5275917385567;4;14500;14500;443;151,81;62;684,6;14500;0;25;2023-11-25;2030-05-25;1900-01-01;55953,24;30;27,79;1900;No;Inventario;Cliente_2533;Call Center;Salud;PyME;Cliente Riesgo
13933;17419;2024-01-18;76770,3905916071;2;86095,97;12;11;12,7497906254259;4;34000;34000;4140,452254;75;32;4261,362254;34000;0;18;2024-03-18;2025-01-18;1900-01-01;57047,52;31;13,91;1900;No;Inventario;Cliente_2785;Tercero (Broker);Comercio;Individual;Cliente Ocasional
13117;16751;2022-02-07;26836,2334616089;2;46085,61;84;52;13,75;4;20000;20000;111,587334;146,14;60;344,527334;24490;0;4;2024-10-04;2029-01-04;1900-01-01;50576,4;0;26,8;1900;No;Inventario;Cliente_2100;Distribuidor;Construcción;PyME;Cliente Riesgo
13748;17270;2023-08-09;106378,329793625;2;135803,11;72;19;12,51;4;70000;70000;2120;396,5;72;2649,4;70000;0;9;2024-06-09;2025-12-09;1900-01-01;126847,44;31;60,9;1900;No;Inventario;Cliente_2629;Directo;Gobierno;PyME;Cliente Nuevo
13900;14091;2024-01-09;57537,7164058036;2;118202,19;84;76;12,7497906254259;4;34500;34500;344,214215;285,8;62;737,224215;46000;0;9;2024-10-09;2031-01-09;1900-01-01;148989,96;31;45,21;1900;No;Inventario;Cliente_0928;Directo;Gobierno;PyME;Cliente Ocasional
13846;17357;2023-11-07;30943,2860836272;2;35269,03;84;79;12,7774385434249;4;6800;6800;453,492146;119,29;62;658,342146;6800;0;2;2024-05-02;2030-11-02;1900-01-01;58408,56;25;23,56;1900;No;Inventario;Cliente_2720;Directo;Gobierno;Individual;Cliente Riesgo
12605;6803;2020-08-05;50101,8522643204;2;212557,8;36;3;14,690112203205;4;42000;42000;2767;266,64;0;3068,3;42000;0;30;2023-05-30;2023-07-30;2023-06-02;209892,24;25;34,66;2023;Si;Inventario;Cliente_3272;Tercero (Broker);Agroindustria;Gobierno;Cliente Estratégico
12590;15428;2020-07-21;61028,95449128;2;69121,26;60;55;10,5013756040989;1;13380;13380;1000;132,04;30;1183,11;6690;0;15;2021-01-15;2025-07-15;2021-09-14;76495,8;25;21,07;2021;Si;Finanzas;Cliente_1292;Call Center;Servicios;PyME;Cliente Nuevo
12640;16322;2020-10-30;22838,5554632625;2;44717,2;60;35;14,5048820118451;4;8780;8780;495;129,51;60;709,15;8780;0;6;2023-01-06;2025-11-06;2023-01-03;56335,8;31;24,64;2023;Si;Inventario;Cliente_1656;Tercero (Broker);Educación;Institucional;Cliente Nuevo
13015;16651;2021-09-24;2892,79359153524;2;9800;60;50;12,451171875;4;1960;1960;24;26,67;0;54,14;1960;0;24;2022-08-24;2026-09-24;2023-08-01;11827,8;30;3,47;2023;Si;Inventario;Cliente_1996;Online;Gobierno;Corporativo;Cliente Nuevo
13152;16780;2022-02-03;29541,8693574571;2;48319,23;60;32;13,5001202675085;4;21200;21200;311,864224;116,73;60;511,564224;21200;0;2;2024-07-02;2027-02-02;2024-06-27;45175,8;27;22,97;2024;Si;Inventario;Cliente_2131;Distribuidor;Salud;Individual;Cliente Ocasional
12679;16365;2020-11-05;9654,22550066971;2;17995,65;60;24;14,5243793358532;4;3500;3500;297;102,76;60;480,92;3500;0;5;2023-12-05;2025-11-05;2024-05-06;24782,4;30;21,16;2024;Si;Inventario;Cliente_1700;Distribuidor;Educación;Gobierno;Cliente Riesgo
12627;16179;2020-09-09;10009,8388215907;2;14000;36;12;37,5;4;10000;10000;1;27,77;0;32,38;10000;0;9;2022-10-09;2023-09-09;2022-09-27;6268,32;30;3,61;2022;Si;Inventario;Cliente_1511;Call Center;Agroindustria;Individual;Cliente Ocasional
12699;16383;2020-12-16;88186,3628414277;2;96007;36;23;10,7560873031616;4;75000;75000;637;127,34;60;848,69;75000;0;16;2022-02-16;2023-12-16;2022-02-07;29917,8;31;24,35;2022;Si;Inventario;Cliente_1719;Tercero (Broker);Agroindustria;Gobierno;Cliente Estratégico
12372;15646;2020-04-17;23973,1837410824;2;63400;60;12;14,0690916596213;1;22000;22000;35,018934;205,16;30;300,748934;1821;0;30;2024-05-30;2025-04-30;2024-09-02;64389;43;30,57;2024;Si;Finanzas;Cliente_1350;Distribuidor;Agroindustria;PyME;Cliente Ocasional
12747;16242;2021-01-22;24336,2428270992;2;31666,39;60;59;10,0518058388843;4;6100;6100;393;77,76;30;514,77;6100;0;22;2021-03-22;2026-01-22;2021-03-18;39059,4;31;14,01;2021;Si;Inventario;Cliente_1576;Distribuidor;Salud;Institucional;Cliente Ocasional
12827;16328;2021-04-23;18390,3378184359;2;28359,87;60;27;13,3839949965477;4;16250;16250;92,236218;78,56;60;248,806218;16250;0;23;2024-02-23;2026-04-23;2024-07-12;21773,4;30;18,01;2024;Si;Inventario;Cliente_1662;Online;Comercio;Institucional;Cliente Estratégico
12841;16365;2021-05-06;13301,1245920216;2;18559,25;60;30;14,2714641988277;4;7200;7200;243;118,16;60;444,32;7200;0;5;2023-12-05;2026-05-05;2024-05-06;21340,8;30;23,16;2024;Si;Inventario;Cliente_1700;Distribuidor;Educación;Gobierno;Cliente Riesgo
13108;16610;2021-12-20;54374,2911801816;2;152040,01;48;22;14,5172873537556;4;44400;44400;519,112457;282,38;60;906,002457;44400;0;17;2024-03-17;2025-12-17;2024-03-11;149970,72;28;44,51;2024;Si;Inventario;Cliente_1953;Online;Agroindustria;Gobierno;Cliente Ocasional
12958;16609;2021-08-25;59781,9670725857;2;178166,45;36;5;14,2784531426514;4;51300;51300;1757,433097;493,42;600;2992,993097;51300;0;24;2024-04-24;2024-08-24;2024-08-27;177546,96;30;142,14;2024;Si;Inventario;Cliente_1952;Distribuidor;Gobierno;PyME;Cliente Riesgo
13132;16609;2022-01-25;49360,8456955554;2;149068,46;36;20;14,9782661900986;4;43200;43200;350;75;300;773,75;43200;0;24;2023-06-24;2025-01-24;2023-06-14;137825,28;30;48,75;2023;Si;Inventario;Cliente_1952;Distribuidor;Gobierno;PyME;Cliente Riesgo
13547;16610;2023-02-08;23018,8514147872;2;46088,38;60;48;11,780840344727;4;22495;22495;13,738715;186,3;62;287,818715;22495;0;7;2024-03-07;2028-02-07;2024-03-11;46387,2;27;25,78;2024;Si;Inventario;Cliente_1953;Online;Agroindustria;Gobierno;Cliente Ocasional
12639;16231;2020-09-28;231058,062413684;2;677991,719999987;36;11;14,4995229495825;4;0;0;22558,59;1120,88;0;23825,18;0;0;28;2022-11-28;2023-09-28;2022-12-28;836542,44;30;145,71;2022;Si;Inventario;Cliente_1564;Directo;Construcción;Corporativo;Cliente Nuevo
12554;16231;2020-06-29;239,504359113559;2;1084,71;36;7;14,5;4;0;0;35,89;4,08;0;40,5;0;0;15;2022-12-15;2023-06-15;2022-12-28;1420,92;31;0,53;2022;Si;Inventario;Cliente_1564;Directo;Construcción;Corporativo;Cliente Nuevo
12561;16231;2020-06-29;424,517303921008;2;1922,25;36;7;14,5;4;0;0;63,61;6,45;0;70,9;0;0;15;2022-12-15;2023-06-15;2022-12-28;2489,76;31;0,84;2022;Si;Inventario;Cliente_1564;Directo;Construcción;Corporativo;Cliente Nuevo
12562;16231;2020-06-29;222,941291435306;2;1009,21;36;7;14,5;4;0;0;33,41;3,61;0;37,49;0;0;15;2022-12-15;2023-06-15;2022-12-28;1315,08;31;0,47;2022;Si;Inventario;Cliente_1564;Directo;Construcción;Corporativo;Cliente Nuevo
12574;16231;2020-06-29;199,485238951382;2;903,12;36;7;14,5;4;0;0;29,89;3,13;0;33,43;0;0;15;2022-12-15;2023-06-15;2022-12-28;1173,24;31;0,41;2022;Si;Inventario;Cliente_1564;Directo;Construcción;Corporativo;Cliente Nuevo
12575;16231;2020-07-06;190,228773412833;2;861;36;7;14,5;4;0;0;28,5;3,46;0;32,41;0;0;15;2022-12-15;2023-06-15;2022-12-28;1135,8;24;0,45;2022;Si;Inventario;Cliente_1564;Directo;Construcción;Corporativo;Cliente Nuevo
12586;16231;2020-07-13;233,177853559842;2;927,87;36;8;14,5;4;0;0;30,75;3,3;0;34,48;0;0;15;2022-12-15;2023-07-15;2022-12-28;1208,52;33;0,43;2022;Si;Inventario;Cliente_1564;Directo;Construcción;Corporativo;Cliente Nuevo
12544;16231;2020-06-16;9980,81234315261;2;45200;36;7;14,4995229495825;4;0;0;1495,57;93,42;0;1601,13;0;0;15;2022-12-15;2023-06-15;2022-12-28;56442,96;29;12,14;2022;Si;Inventario;Cliente_1564;Directo;Construcción;Corporativo;Cliente Nuevo
12555;16231;2020-07-06;3014,86419607336;2;12000;36;8;14,5008353074081;4;0;0;397,64;27,03;0;428,18;0;0;15;2022-12-15;2023-07-15;2022-12-28;15065,64;40;3,51;2022;Si;Inventario;Cliente_1564;Directo;Construcción;Corporativo;Cliente Nuevo
12716;16231;2021-05-11;139347,704141273;2;257532,75;36;18;14,4995229495825;4;0;0;8660,39;399,26;0;9111,55;0;0;10;2022-12-10;2024-05-10;2022-12-28;316803,6;30;51,9;2022;Si;Inventario;Cliente_1564;Directo;Construcción;Corporativo;Cliente Nuevo
12852;16231;2021-05-17;118542,082645067;2;219081,24;36;18;14,4995229495825;4;0;0;7367,33;392,45;0;7810,8;0;0;12;2022-12-12;2024-05-12;2022-12-28;271403,28;26;51,02;2022;Si;Inventario;Cliente_1564;Directo;Construcción;Corporativo;Cliente Nuevo
12542;14741;2020-05-26;6538,16236279408;2;27229;36;7;15,75;1;0;0;983,7;330;30;1390,5;0;0;30;2022-11-30;2023-05-30;2023-04-03;44078,4;35;46,8;2023;Si;Finanzas;Cliente_1091;Directo;Educación;PyME;Cliente Estratégico
12508;15718;2020-04-27;5823,27349819219;2;52712,73;32;3;17,750728726387;1;0;0;1998,8;359,7;30;2439,16;0;0;30;2022-11-30;2023-01-30;2023-01-31;74571,2;64;50,66;2023;Si;Finanzas;Cliente_1370;Directo;Agroindustria;PyME;Cliente Nuevo
12352;16152;2019-12-27;28665,5160997954;2;57574;60;26;12,7500935413955;1;0;0;1267,62;295,49;20;1624,12;0;0;30;2022-11-30;2024-12-30;2023-03-06;93179,4;34;41,01;2023;Si;Finanzas;Cliente_1489;Call Center;Agroindustria;Individual;Cliente Estratégico
13109;15067;2021-12-23;8173,8743576501;2;13384,01;24;14;14,7505438327789;1;0;0;639,1;143,63;60;869,2;0;0;30;2022-11-30;2023-12-30;2023-08-30;19858,32;38;26,47;2023;Si;Finanzas;Cliente_1180;Online;Salud;Institucional;Cliente Riesgo
13065;11420;2021-11-04;12469,7458021003;2;23636,36;24;12;14,5008353074081;4;0;0;1122,56;170,09;60;1382,56;0;0;30;2022-11-30;2023-10-30;2023-10-09;31175,76;26;29,91;2023;Si;Inventario;Cliente_0267;Online;Educación;Corporativo;Cliente Nuevo
12623;16298;2020-10-02;49006,913192145;2;149319,29;36;11;13,4955893969236;4;0;0;4761,4;415,38;0;5230,78;0;0;2;2022-12-02;2023-10-02;2023-09-30;187776;31;54;2023;Si;Inventario;Cliente_1632;Tercero (Broker);Construcción;Institucional;Cliente Riesgo
12677;16288;2020-10-30;47012,2862030764;2;74498,22;58;33;14,2513756040989;4;0;0;1730,3;236,26;60;2065,07;0;0;5;2022-12-05;2025-08-05;2023-07-27;109514,44;6;38,51;2023;Si;Inventario;Cliente_1622;Online;Agroindustria;Institucional;Cliente Ocasional
13142;15407;2022-01-31;4302,53656377263;2;8223,35;18;9;15,7530373334885;4;0;0;509,98;132,41;70;738,7;0;0;28;2022-11-28;2023-07-28;2023-07-31;12670,02;28;26,31;2023;Si;Inventario;Cliente_1286;Online;Educación;Gobierno;Cliente Riesgo
13133;795;2022-01-31;17260,2954138498;2;32989,69;18;9;15,750106904452;1;0;0;2045,86;366,65;60;2527,98;0;0;28;2022-11-28;2023-07-28;2023-08-01;43891,74;28;55,47;2023;Si;Finanzas;Cliente_3315;Tercero (Broker);Servicios;PyME;Cliente Riesgo
12671;905;2020-10-27;132554,536042676;2;347686,88;36;12;17,750728726387;1;0;0;12136,88;377,67;0;12563,65;0;0;1;2022-12-01;2023-11-01;2023-10-20;441392,4;25;49,1;2023;Si;Finanzas;Cliente_3343;Online;Salud;Corporativo;Cliente Riesgo
13329;16326;2022-07-06;1912,903467639;2;3232,93;12;7;13,9963486341993;1;0;0;286,17;22,94;0;312,09;0;0;6;2022-12-06;2023-06-06;2023-06-06;3684,24;5;2,98;2023;Si;Finanzas;Cliente_1660;Call Center;Agroindustria;Corporativo;Cliente Nuevo
12668;16326;2020-10-27;11000,3503499558;2;29380;36;12;15,750106904452;4;0;0;996,77;56,78;0;1060,93;0;0;21;2022-11-21;2023-10-21;2023-10-25;37174,32;25;7,38;2023;Si;Inventario;Cliente_1660;Call Center;Agroindustria;Corporativo;Cliente Nuevo
13124;15361;2022-01-06;1879,69861149826;2;4040,4;18;8;14,4955730438232;1;0;0;247,91;99,16;60;427,76;0;0;3;2022-12-03;2023-07-03;2022-12-12;7257,78;28;20,69;2022;Si;Finanzas;Cliente_1270;Distribuidor;Salud;Corporativo;Cliente Nuevo
12792;905;2021-03-18;104315,987423105;2;198668,28;36;17;17,7490196530562;4;0;0;6985,02;265,38;0;7284,9;0;0;1;2022-12-01;2024-04-01;2024-03-27;253998;30;34,5;2024;Si;Inventario;Cliente_3343;Online;Salud;Corporativo;Cliente Riesgo
13331;905;2022-08-03;787204,03819345;2;836462,19;60;56;14,75;1;0;0;19528,85;1272,5;0;20966,77;0;0;1;2022-12-01;2027-07-01;1900-01-01;1193830,2;3;165,42;1900;No;Finanzas;Cliente_3343;Online;Salud;Corporativo;Cliente Riesgo
13137;905;2022-01-28;141079,226787638;2;188461,4;36;26;14,7492009929556;4;0;0;6372,22;152,27;0;6544,28;0;0;1;2022-12-01;2025-01-01;1900-01-01;225583,56;9;19,79;1900;No;Inventario;Cliente_3343;Online;Salud;Corporativo;Cliente Riesgo
13024;16649;2022-01-31;48415,0608562916;2;64911,72;36;26;13,5008259255384;4;0;0;2158,11;141,51;0;2318,02;0;0;31;2022-11-30;2024-12-30;1900-01-01;79617,6;5;18,4;1900;No;Inventario;Cliente_1993;Distribuidor;Educación;PyME;Cliente Estratégico
12105;15915;2019-04-08;19267,4942545832;2;44903;60;22;12,0000935413955;1;0;0;980,02;203,5;30;1243,88;0;0;30;2022-11-30;2024-08-30;2022-12-22;72780;37;30,36;2022;Si;Finanzas;Cliente_1427;Directo;Agroindustria;Individual;Cliente Estratégico
12938;14747;2021-07-30;263428,279784333;1;494865,42;30;15;15,51;1;0;0;19432,16;0;0;19432,16;0;0;1;2022-12-01;2024-02-01;2023-05-23;580058,36;33;0;2023;Si;Finanzas;Cliente_1095;Tercero (Broker);Servicios;Corporativo;Cliente Ocasional
11661;11504;2018-05-23;5024,92142373524;2;39400;60;6;12,9620448408131;1;0;0;869,43;280,25;30;1220,01;0;0;10;2022-12-10;2023-05-10;2023-05-10;63420;18;40,33;2023;Si;Finanzas;Cliente_0292;Directo;Educación;Corporativo;Cliente Nuevo
12713;11543;2020-12-09;29388,8750151429;2;87000;60;37;13,79;4;0;0;979,58;713;0;1785,27;0;0;8;2022-12-08;2025-12-08;2022-12-15;111010,8;30;92,69;2022;Si;Inventario;Cliente_0303;Online;Construcción;Corporativo;Cliente Estratégico
